"n_ParticipantType","n_ParticipantID","c_Participant","c_ParticipantShort","c_ParticipantFirstName","c_ParticipantLastName","c_Bib","n_StartOrder","NOC.n_ID","NOC.n_GeoID","NOC.c_Name","NOC.c_Short","n_Rank","n_RankSort","c_Rank","c_Result","c_ResultAbs","n_TimeAbs","n_TimeRel","c_ResultInfo_1","b_Completed","b_Upcoming","n_BDF_StartTime","c_BDF_StartTime","n_BDF_VideoSessionID","c_ClientStreamURL"
1,1349518,"STAUDINGER Rupert","STAUDINGER R","Rupert","Staudinger","26",33,  211, 4058,Great Britain,GBR,22,22,"22","+1.530","58.960",58960,1530,"127.5",TRUE,FALSE,1518048033,"456685:54:46",21,"https://stream.nbcolympics.com/mens-singles-luge-run-1-2"
1,1765305,"SKUPEK Marian","SKUPEK M","Marian","Skupek","32",27,   14, 2233,Slovakia,SVK,23,23,"23","+1.546","58.976",58976,1546,"121.4",TRUE,FALSE,1518048027,"456685:42:41",21,"https://stream.nbcolympics.com/mens-singles-luge-run-1-2"
1,1023056,"FERLAZZO Alex","FERLAZZO A","Alex","Ferlazzo","22",14,  157, 2229,Australia,AUS,24,24,"24","+1.564","58.994",58994,1564,"127.5",TRUE,FALSE,1518048014,"456685:16:27",21,"https://stream.nbcolympics.com/mens-singles-luge-run-1-2"
1,1240592,"WATTS Reid","WATTS R","Reid","Watts","14",22,  159, 2231,Canada,CAN,25,25,"25","+1.641","59.071",59071,1641,"129.2",TRUE,FALSE,1518048022,"456685:32:36",21,"https://stream.nbcolympics.com/mens-singles-luge-run-1-2"
1,1349521,"SOCHOWICZ Mateusz","SOCHOWICZ M","Mateusz","Sochowicz","35",24,  150, 2214,Poland,POL,26,26,"26","+1.766","59.196",59196,1766,"125.8",TRUE,FALSE,1518048024,"456685:36:33",21,"https://stream.nbcolympics.com/mens-singles-luge-run-1-2"
1,1240567,"GUSTAFSON Jonathan","GUSTAFSON J","Jonathan","Gustafson","19",17,    5, 2209,United States,USA,27,27,"27","+1.900","59.330",59330,1900,"124.9",TRUE,FALSE,1518048017,"456685:22:35",21,"https://stream.nbcolympics.com/mens-singles-luge-run-1-2"
1,1008190,"DARZNIEKS Arturs","DARZNIEKS A","Arturs","Darznieks","23",13,    9, 2218,Latvia,LAT,28,28,"28","+1.940","59.370",59370,1940,"123.2",TRUE,FALSE,1518048013,"456685:14:28",21,"https://stream.nbcolympics.com/mens-singles-luge-run-1-2"
1, 994140,"ANGELOV Pavel","ANGELOV P","Pavel","Angelov","33",26,  148, 2211,Bulgaria,BUL,29,29,"29","+2.323","59.753",59753,2323,"126.4",TRUE,FALSE,1518048026,"456685:40:41",21,"https://stream.nbcolympics.com/mens-singles-luge-run-1-2"
1,1433606,"LIM Namkyu","LIM N","Namkyu","Lim","29",30,  106, 4391,South Korea,KOR,30,30,"30","+2.364","59.794",59794,2364,"121.1",TRUE,FALSE,1518048030,"456685:48:42",21,"https://stream.nbcolympics.com/mens-singles-luge-run-1-2"
1,1470233,"LEJSEK Michael","LEJSEK M","Michael","Lejsek","30",29,   17, 2240,Czech Republic,CZE,31,31,"31","+2.515","59.945",59945,2515,"126.0",TRUE,FALSE,1518048029,"456685:46:29",21,"https://stream.nbcolympics.com/mens-singles-luge-run-1-2"
1,2167706,"KUMARITASHVILI Saba","KUMARITASHVILI S","Saba","Kumaritashvili","27",32,  163, 2239,Georgia,GEO,32,32,"32","+2.716","1:00.146",60146,2716,"124.6",TRUE,FALSE,1518048032,"456685:52:42",21,"https://stream.nbcolympics.com/mens-singles-luge-run-1-2"
1,1470537,"KOBAYASHI Seiya","KOBAYASHI S","Seiya","Kobayashi","28",31,   18, 2241,Japan,JPN,33,33,"33","+3.489","1:00.919",60919,3489,"116.2",TRUE,FALSE,1518048031,"456685:50:41",21,"https://stream.nbcolympics.com/mens-singles-luge-run-1-2"
1,1769474,"NIKOLAJEV Mirza","NIKOLAJEV M","Mirza","Nikolajev","31",28,   78, 4324,Bosnia and Herzegovina,BIH,34,34,"34","+5.077","1:02.507",62507,5077,"119.2",TRUE,FALSE,1518048028,"456685:44:38",21,"https://stream.nbcolympics.com/mens-singles-luge-run-1-2"
