"n_ParticipantType","n_ParticipantID","c_Participant","c_ParticipantShort","c_ParticipantFirstName","c_ParticipantLastName","c_Bib","n_StartOrder","NOC.n_ID","NOC.n_GeoID","NOC.c_Name","NOC.c_Short","n_Rank","n_RankSort","c_Rank","c_Result","c_ResultAbs","n_TimeAbs","n_TimeRel","c_ResultInfo_1","b_Completed","b_Upcoming","n_BDF_StartTime","c_BDF_StartTime","n_BDF_VideoSessionID","c_ClientStreamURL"
1,1769493,"ELLIS Trinity","ELLIS T","Trinity","Ellis","15",21,  159, 2231,Canada,CAN,11,11,"11","+0.630","59.053",59053, 630,"125.2",TRUE,FALSE,1518048021,"456734:11:34",229,"https://stream.nbcolympics.com/womens-singles-luge-run-1-2"
1,1593836,"SCHULTE Lisa","SCHULTE L","Lisa","Schulte","10", 3,  151, 2219,Austria,AUT,12,12,"12","+0.651","59.074",59074, 651,"118.6",TRUE,FALSE,1518048003,"456734:41:30",229,"https://stream.nbcolympics.com/womens-singles-luge-run-1-2"
1,1205052,"MAAG Natalie","MAAG N","Natalie","Maag","18",18,  149, 2213,Switzerland,SUI,13,13,"13","+0.694","59.117",59117, 694,"124.7",TRUE,FALSE,1518048018,"456734:05:29",229,"https://stream.nbcolympics.com/womens-singles-luge-run-1-2"
1,1593835,"VITOLA Elina Ieva","VITOLA EI","Elina Ieva","Vitola","4", 8,    9, 2218,Latvia,LAT,14,14,"14","+0.717","59.140",59140, 717,"124.7",TRUE,FALSE,1518048008,"456733:45:22",229,"https://stream.nbcolympics.com/womens-singles-luge-run-1-2"
1,1017124,"BRITCHER Summer","BRITCHER S","Summer","Britcher","23",13,    5, 2209,United States,USA,15,15,"15","+0.733","59.156",59156, 733,"118.9",TRUE,FALSE,1518048013,"456733:55:34",229,"https://stream.nbcolympics.com/womens-singles-luge-run-1-2"
1,1731289,"ZOGGELER Nina","ZOGGELER N","Nina","Zöggeler","13",23,    6, 2210,Italy,ITA,16,16,"16","+0.737","59.160",59160, 737,"123.2",TRUE,FALSE,1518048023,"456734:15:54",229,"https://stream.nbcolympics.com/womens-singles-luge-run-1-2"
1,1950698,"CORLESS Natalie","CORLESS N","Natalie","Corless","29",30,  159, 2231,Canada,CAN,17,17,"17","+0.893","59.316",59316, 893,"123.8",TRUE,FALSE,1518048030,"456734:30:03",229,"https://stream.nbcolympics.com/womens-singles-luge-run-1-2"
1,1769502,"HODGSON Makena","HODGSON M","Makena","Hodgson","17",19,  159, 2231,Canada,CAN,18,18,"18","+1.054","59.477",59477,1054,"124.7",TRUE,FALSE,1518048019,"456734:07:39",229,"https://stream.nbcolympics.com/womens-singles-luge-run-1-2"
1,1017123,"STETSKIV Olena","STETSKIV O","Olena","Stetskiv","20",16,   13, 2232,Ukraine,UKR,19,19,"19","+1.163","59.586",59586,1163,"119.4",TRUE,FALSE,1518048016,"456734:01:40",229,"https://stream.nbcolympics.com/womens-singles-luge-run-1-2"
1, 923257,"FRISCH Aileen","FRISCH A","Aileen","Frisch","26",33,  106, 4391,South Korea,KOR,20,20,"20","+1.219","59.642",59642,1219,"121.6",TRUE,FALSE,1518048033,"456734:36:17",229,"https://stream.nbcolympics.com/womens-singles-luge-run-1-2"
1,1475790,"KOHALA Tove","KOHALA T","Tove","Kohala","30",29,  154, 2222,Sweden,SWE,21,21,"21","+1.353","59.776",59776,1353,"120.0",TRUE,FALSE,1518048029,"456734:28:00",229,"https://stream.nbcolympics.com/womens-singles-luge-run-1-2"
1,1474763,"RAVENNA Veronica Maria","RAVENNA VM","Verónica María","Ravenna","34",25,   24, 2768,Argentina,ARG,22,22,"22","+1.357","59.780",59780,1357,"123.6",TRUE,FALSE,1518048025,"456734:19:50",229,"https://stream.nbcolympics.com/womens-singles-luge-run-1-2"
1,1944252,"TUNYTSKA Yulianna","TUNYTSKA Y","Yulianna","Tunytska","25",34,   13, 2232,Ukraine,UKR,23,23,"23","+1.421","59.844",59844,1421,"122.5",TRUE,FALSE,1518048034,"456734:38:14",229,"https://stream.nbcolympics.com/womens-singles-luge-run-1-2"
1,1132685,"SIMONAKOVA Katarina","SIMONAKOVA K","Katarina","Simonaková","21",15,   14, 2233,Slovakia,SVK,24,24,"24","+1.428","59.851",59851,1428,"122.6",TRUE,FALSE,1518048015,"456733:59:30",229,"https://stream.nbcolympics.com/womens-singles-luge-run-1-2"
1,1593840,"DOMARADZKA Klaudia","DOMARADZKA K","Klaudia","Domaradzka","22",14,  150, 2214,Poland,POL,25,25,"25","+1.469","59.892",59892,1469,"122.5",TRUE,FALSE,1518048014,"456733:57:37",229,"https://stream.nbcolympics.com/womens-singles-luge-run-1-2"
1,1240931,"TAUBITZ Julia","TAUBITZ J","Julia","Taubitz","5", 7,    2, 2206,Germany,GER,26,26,"26","+1.652","1:00.075",60075,1652,"121.1",TRUE,FALSE,1518048007,"456733:42:19",229,"https://stream.nbcolympics.com/womens-singles-luge-run-1-2"
1, 428978,"STRAMATURARU Raluca","STRAMATURARU R","Raluca","Stramaturaru","16",20,  164, 2244,Romania,ROU,27,27,"27","+1.882","1:00.305",60305,1882,"118.7",TRUE,FALSE,1518048020,"456734:09:41",229,"https://stream.nbcolympics.com/womens-singles-luge-run-1-2"
1,1632337,"WANG Peixuan","WANG P","Peixuan","Wang","32",27,   26, 2770,China,CHN,28,28,"28","+1.968","1:00.391",60391,1968,"123.0",TRUE,FALSE,1518048027,"456734:24:02",229,"https://stream.nbcolympics.com/womens-singles-luge-run-1-2"
1,1632335,"LIN Sin-Rong","LIN SR","Sin-Rong","Lin","33",26,   31, 2784,Chinese Taipei,TPE,29,29,"29","+2.634","1:01.057",61057,2634,"120.6",TRUE,FALSE,1518048026,"456734:21:56",229,"https://stream.nbcolympics.com/womens-singles-luge-run-1-2"
1,1950679,"CEZIKOVA Anna","CEZIKOVA A","Anna","Cezikova","31",28,   17, 2240,Czech Republic,CZE,30,30,"30","+2.746","1:01.169",61169,2746,"121.4",TRUE,FALSE,1518048028,"456734:26:01",229,"https://stream.nbcolympics.com/womens-singles-luge-run-1-2"
1,1947528,"DESCALUI Doina","DESCALUI D","Doina","Descalui","35",24,   23, 2251,Moldova,MDA,31,31,"31","+3.769","1:02.192",62192,3769,"112.9",TRUE,FALSE,1518048024,"456734:17:49",229,"https://stream.nbcolympics.com/womens-singles-luge-run-1-2"
1, 767945,"SWEENEY Emily","SWEENEY E","Emily","Sweeney","14",22,    5, 2209,United States,USA,32,32,"32","+4.016","1:02.439",62439,4016,"120.6",TRUE,FALSE,1518048022,"456734:13:40",229,"https://stream.nbcolympics.com/womens-singles-luge-run-1-2"
1,1023433,"DEMCHENKO Victoria","DEMCHENKO V","Victoria","Demchenko","11", 2,23062,73035,ROC,ROC,33,33,"33","+5.043","1:03.466",63466,5043,"125.7",TRUE,FALSE,1518048002,"456733:32:16",229,"https://stream.nbcolympics.com/womens-singles-luge-run-1-2"
1,1936339,"DESMOND Elsa","DESMOND E","Elsa","Desmond","27",32,   19, 2242,Ireland,IRL,34,34,"34","+5.434","1:03.857",63857,5434,"113.1",TRUE,FALSE,1518048032,"456734:34:06",229,"https://stream.nbcolympics.com/womens-singles-luge-run-1-2"
